country,eastwest,eumember,year,expert,party_id,cmp_id,party,vote,seat,electionyear,epvote,family,govt,position,eu_salience,eu_dissent,eu_benefit,eu_ep,eu_fiscal,eu_intmark,eu_employ,eu_budgets,eu_agri,eu_cohesion,eu_environ,eu_asylum,eu_foreign,eu_turkey,lrgen,lrecon,galtan,lrecon_salience,galtan_salience,spendvtax,spendvtax_salience,deregulation,dereg_salience,redistribution,redist_salience,civlib_laworder,civlib_salience,sociallifestyle,social_salience,religious_principle,relig_salience,immigrate_policy,immigra_salience,multiculturalism,multicult_salience,urban_rural,urban_salience,environment,enviro_salience,cosmo,cosmo_salience,regions,region_salience,international_security,international_salience,us,us_salience,ethnic_minorities,ethnic_salience,econ_interven,nationalism,antielite_salience,corrupt_salience,mip_one,mip_two,mip_three,chesversion
pol,east,EU member state,2010,15,2603,92435,PO,41.51,45.40000152587891,2007,44.43000030517578,christdem,in government,6.599999904632568,9.1111107,2.0714285,1,5.833333492279053,,6.533333301544189,,,,6.538461685180664,,,5.599999904632568,4.400000095367432,6,6.666666507720947,center,,,5.230769157409668,6.642857074737549,6.642857074737549,6.357142925262451,6,6.333333492279053,4.857142925262451,6.5,4.785714149475098,5.428571224212646,5.92307710647583,5.928571224212646,4.44444465637207,2.666666746139526,5.125,2.2,2.428571462631226,4.857142925262451,6.6666665,3.1538463,,,4.4166665,4.5,2.4285715,6.2142859,,,4.916666507720947,3.230769157409668,,,,,,,,1.1
pol,east,EU member state,2010,15,2604,92622,S,1.53,0,2007,1.460000038146973,agrarian/centre,not in government,3.272727251052856,6.3636365,3.3,2.8,3.666666746139526,,3,,,,5.428571224212646,,,2.888888835906982,2.799999952316284,4.636363506317139,2.666666746139526,7.75,,,1.899999976158142,5,2.818181753158569,5.363636493682861,1.909090876579285,7.545454502105713,7,5.818181991577148,7.909090995788574,4.454545497894287,6.583333492279053,5.090909004211426,7.125,3.599999904632568,8,2.4444444,8.769230842590332,9.076923370361328,7,3.4166667,,,5.5555553,4.0999999,6.5555553,4.7777777,,,6.400000095367432,3.799999952316284,,,,,,,,1.1
pol,east,EU member state,2010,15,2605,92436,PiS,32.11,36.09999847412109,2007,27.39999961853027,rad right,not in government,2.933333396911621,7.3333335,2.8461537,2.0666666,4.083333492279053,,4.266666889190674,,,,6.07692289352417,,,3.333333253860474,2.900000095367432,8,3.066666603088379,8.866666793823242,,,3.461538553237915,5.571428775787354,3.5,4.461538314819336,3.153846263885498,6.692307472229004,8.357142448425293,7.428571224212646,9.428571701049805,8.142857551574707,8.923076629638672,9.214285850524902,6.333333492279053,3,8.5555553,3.5,6.357142925262451,6.928571224212646,7.3333335,3.1538463,,,6.5454545,4.4166665,4.4285712,5.7142859,,,7.166666507720947,3.615384578704834,,,,,,,,1.1
pol,east,EU member state,2010,15,2606,92811,PSL,8.9,6.699999809265137,2007,7.010000228881836,agrarian/centre,in government,5.133333206176758,6.8888888,3.0769231,1.3333334,5.272727489471436,,4.333333492279053,,,,6.153846263885498,,,4.692307472229004,3.875,4.928571224212646,4.066666603088379,6.866666793823242,,,3.153846263885498,5.785714149475098,3.285714387893677,5.857142925262451,3.076923131942749,6.692307472229004,6.071428775787354,4.714285850524902,7,4.571428775787354,7,6.071428775787354,5.222222328186035,3,6.25,2.5999999,9.357142448425293,9.428571701049805,6.4166665,3.9230769,,,5.3333335,4.9166665,5.75,4.3076925,,,5.636363506317139,3.333333253860474,,,,,,,,1.1
pol,east,EU member state,2010,15,2607,92713,LPR,1.3,0,2007,,confessional,not in government,1.666666626930237,6.6666665,1.6666666,2.9200001,2.428571462631226,,2.5,,,,4.25,,,1.600000023841858,1.333333373069763,9.25,3.5,9.538461685180664,,,3.090909004211426,4.083333492279053,3.083333253860474,3.333333253860474,3.5,4.583333492279053,8.833333015441895,6.909090995788574,9.583333015441895,8.416666984558105,9.769230842590332,9.615385055541992,7.888888835906982,5,9.333333,5.3000002,5.538461685180664,5.083333492279053,6.9000001,3.1666667,,,7,3.8181818,7,5.7777777,,,8.090909004211426,6.416666507720947,,,,,,,,1.1
pol,east,EU member state,2010,15,2611,,SDPL,2.5,2.200000047683716,2007,,socialist,not in government,6.714285850524902,8.2051287,2,1.6,6.142857074737549,,6.090909004211426,,,,6.625,,,6.199999809265137,5.333333492279053,2.666666746139526,3.416666507720947,2.25,,,2.727272748947144,6.090909004211426,4.416666507720947,5.333333492279053,3.333333253860474,6.5,2.818181753158569,6.909090995788574,2.083333253860474,7.416666507720947,1.692307710647583,6.230769157409668,3.125,3.299999952316284,3,3.3333333,3.083333253860474,5.181818008422852,4.8000002,4.3636365,,,3.7,4.6999998,4.2727275,5.3636365,,,3.400000095367432,4.636363506317139,,,,,,,,1.1
pol,east,EU member state,2010,15,2612,92211,SD,.74,,2007,,liberal,not in government,6.666666507720947,6.6666665,3.1111112,2.4666667,6.199999809265137,,6.714285850524902,,,,6.599999904632568,,,6.599999904632568,4.75,4.666666507720947,6.25,3.666666507720947,,,5.857142925262451,6.428571224212646,6.285714149475098,5.571428775787354,6.428571224212646,5.571428775787354,3.285714387893677,7.142857074737549,2.857142925262451,6.142857074737549,2.625,4.375,3.400000095367432,2.285714387893677,3,1.8333334,2.222222328186035,5.625,5.5714288,3.875,,,3.1666667,4.4285712,5,5.3333335,,,4.428571224212646,3.75,,,,,,,,1.1
pol,east,EU member state,2014,17,2601,92210,SLD,8.199999999999999,5.9,2011,7.5,socialist,not in government,6.588235378265381,7.9411764,2,1,6.1875,,6.176470756530762,,5.1875,,6.6875,,,6.352941036224365,4.75,2.764705896377563,3.117647171020508,2.764705896377563,6.0588236,6.2941175,3.058823585510254,,3.411764621734619,,2.882352828979492,,3.647058725357056,,2.8125,,2.470588207244873,,3.333333253860474,,2.5999999,,4.235294342041016,,4.7058825,,,,3.9411764,,5.0588236,,,,3.1875,,3.0588236,3.0588236,2.8235295,4.2352943,public services vs taxes,redistribution,EU integration,1.1
pol,east,EU member state,2014,17,2603,92435,PO,39.2,45,2011,32.1,christdem,in government,6.529411792755127,8.4117651,2.5625,1,5.941176414489746,,6.588235378265381,,5.2352943,,6.875,,,6.529411792755127,5,5.705882549285889,6.294117450714111,4.588235378265381,7.8823528,5.4117646,5.823529243469238,,6.529411792755127,,5.823529243469238,,4.529411792755127,,4.5625,,5.235294342041016,,4,,4.0999999,,2.882352828979492,,6.1176472,,,,4.1764708,,3.7647059,,,,4,,5.7058825,3.8235295,1.4117647,4.4705882,EU integration,public services vs taxes,international security,1.1
pol,east,EU member state,2014,17,2605,92436,PiS,29.9,34.1,2011,31.8,rad right,not in government,3.823529481887817,5.647059,3.25,1.5882353,3.6875,,4.764705657958984,,2.3529413,,6.375,,,4.117647171020508,3.400000095367432,7.941176414489746,3.058823585510254,8.470588684082031,5.7647057,8.3529415,3.3125,,3.647058725357056,,2.647058725357056,,8.470588684082031,,8.3125,,8.529411315917969,,6.199999809265137,,8,,6.823529243469238,,7.2941175,,,,7.4705882,,3.5882354,,,,7.0625,,2.9411764,8.1764708,7.4705882,8.7647057,tie: anti-elite and nationalism,corruption,international security,1.1
pol,east,EU member state,2014,17,2606,92811,PSL,8.4,6.1,2011,6.8,agrarian/centre,in government,5.470588207244873,6.1764708,3.875,1.0588236,4.599999904632568,,5.125,,4.125,,6.6875,,,5.25,4.111111164093018,5.294117450714111,3.470588207244873,6.941176414489746,6.8235292,5.5294118,3.764705896377563,,3.411764621734619,,3.529411792755127,,5.882352828979492,,6.8125,,6.529411792755127,,6.375,,6.5,,9.529411315917969,,5.9411764,,,,4.125,,5.4000001,,,,5.5625,,3.3529413,6.4117646,2.4117646,3.6470587,urban vs rural,redistribution,state intervention,1.1
pol,east,EU member state,2014,17,2613,92440,RP,10,8.699999999999999,2011,3.6,liberal,not in government,6.705882549285889,8.1764708,2.375,1.1176471,6.133333206176758,,6.5625,,5.375,,6.866666793823242,,,6.625,5.099999904632568,2.529411792755127,4.1875,1.176470637321472,4.4705882,8.9411764,4.214285850524902,,6,,4.133333206176758,,1.470588207244873,,.4375,,.7058823704719543,,2.166666746139526,,1.2727273,,1.764705896377563,,3.625,,,,2.4615386,,6.2666669,,,,2.0625,,4,1.3529412,5.4117646,5.5999999,social lifestyle,civil liberties,anti-elite rhetoric,1.1
pol,east,EU member state,2014,17,2614,,KNP,1.1,0,2011,7.2,cons,not in government,1.058823585510254,8,1.25,3,1.411764740943909,,3.5625,,1.0625,,2.285714387893677,,,1.235294103622437,1.916666626930237,9.529411315917969,9.588234901428223,8.823529243469238,7.647059,8.2352943,9.529411315917969,,9.647058486938477,,9.588234901428223,,8.058823585510254,,9.125,,6,,8.399999618530273,,10,,3.307692289352417,,8.1333332,,,,5.181818,,8.181818,,,,8.571428298950195,,9.6470585,8.5882349,9.4705887,8.3999996,anti-elite rhetoric,public services vs taxes,deregulation,1.1
pol,east,EU member state,2014,17,2615,,PR,.2,0,2011,3.2,cons,not in government,neutral,6.2352943,3.0714285,1.625,3.384615421295166,,5,,2.6923077,,5.692307472229004,,,4.5,3.625,7.647058963775635,6.666666507720947,7.6875,6.5882354,7.5,6.375,,7.3125,,6.400000095367432,,6.307692527770996,,7.199999809265137,,7.823529243469238,,5.625,,6.75,,4.9375,,6.9333334,,,,5.5,,5.0999999,,,,6.153846263885498,,7.2666669,7.1875,6.3333335,7.4705882,deregulation,public services vs taxes,religious principles,1.1
pol,east,EU member state,2014,17,2616,,SP,,,2011,4,cons,not in government,3,5.2352943,2.75,2.0666666,3.214285612106323,,4.071428775787354,,2.0714285,,5.538461685180664,,,3.384615421295166,3.111111164093018,8.29411792755127,3.375,8.647058486938477,4.8235292,8,3.466666698455811,,3.375,,3.25,,8.5625,,8.4375,,8.823529243469238,,7.44444465637207,,9,,6.625,,7.3076925,,,,7.2307692,,5.1111112,,,,7.666666507720947,,3.2666667,8.625,7.75,8.7058821,corruption,anti-elite rhetoric,nationalism,1.1
rom,east,other,2002,11,2701,93223,PSD,36.6,44.90000152587891,2000,,socialist,in government,6.18,9.3999996,5.1444445,,4.86,,4.5,4.75,,6.57,6,4.25,5.33,4.11,,3,2.45,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
rom,east,other,2002,11,2702,,PUR,1.7,0,2000,,liberal,not in government,6,8.7666674,3.6555555,,5,,3.5,5,,5,4.75,6.5,5.5,3.75,,center,center,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
rom,east,other,2002,11,2703,93712,PRM,19.5,24.29999923706055,2000,,rad right,not in government,3.55,4.2333331,2.8444443,,1.4,,1.29,2.5,,strongly favors agricultural policy,1.67,5.5,3,1.86,,8.550000000000001,1.82,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
rom,east,other,2002,11,2704,93221,PDL,7,9,2000,,liberal,not in government,6.82,8.666666,3.2333333,,5.75,,6.4,4.5,,5,5.4,4.33,5.67,5.5,,5.09,5.45,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
rom,east,other,2002,11,2705,93430,PNL,6.9,8.699999809265137,2000,,liberal,not in government,6.91,9.7000008,2.4222224,,5.29,,6,4.75,,4.25,5,4.25,5.67,5,,6.64,7.36,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
rom,east,other,2002,11,2706,93951,UDMR,6.8,7.800000190734863,2000,,regionalist,not in government,6.91,9.1000004,1.7222222,,6,,6.4,5.33,,5.8,6.14,5.33,6,6,,5.82,6.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
rom,east,other,2002,11,2707,93411,CDR 2000,5,0,2000,,christdem,not in government,6.86,8.5666666,3.9666669,,5.75,,6,3,,5,5,5.5,6,6,,6.29,6.71,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
rom,east,other,2006,10,2701,93223,PSD,31.5,34,2004,,socialist,not in government,6.2,8.666666,2.9000001,,5.11,,5.56,,,,5.89,,,5.44,4.5,3,2.8,6.5,,,3.880000114440918,5.75,3.75,6.130000114440918,2.630000114440918,6.5,5.25,5.25,6,4.880000114440918,4.630000114440918,4.25,5,4.130000114440918,5.29,,6,5.880000114440918,,,5.75,5.3800001,6.71,5.4299998,,,5.6300001,5.5,5.880000114440918,5.5,,,,,,,,1.1
rom,east,other,2006,10,2702,,PC,5.3,5.699999809265137,2004,,liberal,in government,5.89,6.9999995,2.6300001,,4.67,,5.22,,,,5.78,,,5,neutral,4.78,4.7,7.33,,,4.630000114440918,5,4,5,4.380000114440918,6,5.630000114440918,5.880000114440918,7,6.130000114440918,6,5.5,5.25,4.130000114440918,6.29,,5.75,5.380000114440918,,,5.8600001,5.8800001,6.8600001,5.4299998,,,4.8600001,4.75,6.630000114440918,5.75,,,,,,,,1.1
rom,east,other,2006,10,2703,93712,PRM,13,14.5,2004,,rad right,not in government,4.2,5.666667,3,,4.11,,4.11,,,,4.78,,,3.89,3.13,7,2.2,9.5,,,3.75,5.130000114440918,2.630000114440918,5.25,2.25,6.5,8.5,7.75,9.630000114440918,7.880000114440918,7.380000114440918,6.380000114440918,8.25,7.130000114440918,8.1400003,,6.25,5.630000114440918,,,9.6700001,9.2200003,8.75,9.25,,,1.5,5.3800001,9.75,9.75,,,,,,,,1.1
rom,east,other,2006,10,2704,93221,PDL,13.5,14.5,2004,,liberal,in government,6.8,9.333333,1.2,,5.38,,6.33,,,,6.33,,,5.33,4.75,5.78,5.9,4.3,,,5.570000171661377,6.130000114440918,6.130000114440918,6.5,5.130000114440918,6.25,4.880000114440918,5.880000114440918,5,4.75,4.630000114440918,4.380000114440918,4.860000133514404,4.25,4.8600001,,4,5.880000114440918,,,4.5,5.1399999,5.1399999,5.4299998,,,7.25,6,5.25,5.380000114440918,,,,,,,,1.1
rom,east,other,2006,10,2705,93430,PNL,18,19.29999923706055,2004,,liberal,in government,6.7,9.333333,1.7,,5.56,,6.33,,,,6.33,,,5.67,4.38,6.7,7.5,4.1,,,6.380000114440918,6.380000114440918,7,7,6.880000114440918,6.130000114440918,4.130000114440918,5.130000114440918,4.75,5.25,4.75,4.75,5.25,4.25,5.29,,3.130000114440918,5.75,,,4.3800001,5.25,5,5.1700001,,,6.5,5.3800001,5,5.5,,,,,,,,1.1
rom,east,other,2006,10,2706,93951,UDMR,6.2,6.599999904632568,2004,,regionalist,in government,6.6,8,1.4400001,,5.56,,6.22,,,,6.44,,,5.88,3.75,6,6.22,5.1,,,4.880000114440918,5.130000114440918,5.130000114440918,5.380000114440918,5.25,5.630000114440918,3.380000114440918,6.130000114440918,5.380000114440918,5.130000114440918,5.880000114440918,4.880000114440918,4.25,5.130000114440918,2.4300001,,5.75,6.25,,,4.71,8.71,.88,9.3800001,,,5.25,4.8800001,0,10,,,,,,,,1.1
rom,east,other,2006,7,2708,,FDGR,,,2004,,regionalist,not in government,6.43,7.6333332,1,,5.2,,6.17,,,,6.17,,,5.67,4.33,5.29,6,4.29,,,4.170000076293945,5.5,5.170000076293945,5.5,4.670000076293945,5.329999923706055,4,5.170000076293945,5,4.170000076293945,4.829999923706055,4.170000076293945,4.5,4.829999923706055,3.2,,4.170000076293945,5.670000076293945,,,4.5999999,7.3299999,2,7.5,,,4.8000002,4.4000001,1.200000047683716,8.800000190734863,,,,,,,,1.1
rom,east,EU member state,2010,23,2701,93223,PSD,31.77,32.90000152587891,2008,28.2450008392334,socialist,in government,6.136363506317139,6.6666665,2.5,1.1363636,4.882352828979492,,5.44444465637207,,,,6.210526466369629,,,5.631578922271729,4.384615421295166,3,2.952380895614624,5.523809432983398,,,3.222222328186035,6.157894611358643,3.238095283508301,4.75,2.761904716491699,6.599999904632568,5.285714149475098,4.38095235824585,5.949999809265137,3.21052622795105,5.150000095367432,3.476190567016602,4.230769157409668,2.25,4.9230771,2.5625,6.052631378173828,4.842105388641357,5.9473686,2.7,,,5.6190476,4.2380953,4.7142859,3.7142856,,,5.476190567016602,4.476190567016602,,,,,,,,1.1
rom,east,EU member state,2010,23,2702,,PC,1.32,1.200000047683716,2008,2.825000047683716,liberal,not in government,5.473684310913086,3.5416667,2.7142856,2.1363637,neutral towards expanding EP powers,,5,,,,5.800000190734863,,,5.333333492279053,4.125,5.157894611358643,4.900000095367432,6.523809432983398,,,4.9375,5.117647171020508,5.05555534362793,4.625,4.8125,5.125,5.842105388641357,4.263157844543457,6.277777671813965,3.764705896377563,5.823529243469238,3.578947305679321,4.636363506317139,2.266666650772095,5.5833335,2.6666667,4.235294342041016,3.1875,6.8235292,2.1578948,,,5.5882354,3.5882354,5.2941175,3,,,6.300000190734863,4.699999809265137,,,,,,,,1.1
rom,east,EU member state,2010,23,2703,93712,PRM,3.2,0,2008,8.649999618530273,rad right,not in government,3.700000047683716,3.6842108,2.0625,2.5,3.875,,3.235294103622437,,,,5.125,,,3.153846263885498,2.777777671813965,5.631578922271729,2.099999904632568,9.449999809265137,,,3.133333444595337,3.411764621734619,1.941176414489746,2.277777671813965,1.736842155456543,6.550000190734863,8.75,7.095238208770752,8.904762268066406,6.349999904632568,8.631579399108887,6.714285850524902,7.866666793823242,5,7.5333333,4.9375,6.0625,3.764705896377563,6.5384617,2,,,8.25,5.2857141,7.5999999,4.5,,,8.714285850524902,6.714285850524902,,,,,,,,1.1
rom,east,EU member state,2010,23,2704,93530,PDL,32.4,34.40000152587891,2008,29.70999908447266,liberal,in government,6.363636493682861,7.6190481,2.3,1.0454545,4.764705657958984,,6.111111164093018,,,,6.263157844543457,,,5.631578922271729,4.642857074737549,6.550000190734863,7.095237731933594,center,,,5.684210300445557,7.263157844543457,6.142857074737549,6.050000190734863,6.761904716491699,5.650000095367432,5.333333492279053,4.952381134033203,5.349999904632568,3.526315689086914,5.761904716491699,3.761904716491699,4.230769157409668,2.5,4.7692308,2.4375,3.894736766815186,3.842105150222778,6.8947368,2.5,,,4.5238094,5.2857141,2.5238094,4.4761906,,,4.523809432983398,4.809523582458496,,,,,,,,1.1
rom,east,EU member state,2010,23,2705,93430,PNL,18.6,19.5,2008,14.52000045776367,liberal,not in government,6.272727489471436,6.5079365,2.8499999,1.1363636,4.882352828979492,,5.777777671813965,,,,6.157894611358643,,,5.631578922271729,4.5,5.849999904632568,6.523809432983398,4.285714149475098,,,6.368421077728271,6.473684310913086,6.571428775787354,5.949999809265137,6,5.599999904632568,4.473684310913086,5.25,5.052631378173828,3.578947305679321,5.150000095367432,3.61904764175415,4.461538314819336,2.6875,5.2307692,2.875,3.78947377204895,4.684210300445557,6.3157897,2.3499999,,,4.3809524,5.0500002,5,3.8571429,,,4.849999904632568,4.666666507720947,,,,,,,,1.1
rom,east,EU member state,2010,23,2706,93951,UDMR,6.2,6.599999904632568,2008,8.920000076293945,regionalist,not in government,6.454545497894287,7.7777777,1.8888888,1.0909091,5.352941036224365,,6,,,,6.4210524559021,,,5.9375,neutral,6,6.095238208770752,4.900000095367432,,,5.117647171020508,5.058823585510254,5.842105388641357,4,5.388888835906982,4,4.5789475440979,5.300000190734863,5.473684310913086,3.315789461135864,4.894736766815186,3.700000047683716,4.583333492279053,3.8125,2.9166667,4.1875,5,3.833333253860474,5.2631578,3.1500001,,,1.8571428,7.8095236,4.2352943,3.5,,,1.809523820877075,8.952381134033203,,,,,,,,1.1
rom,east,EU member state,2014,17,2701,93223,PSD,32.2,36.4,2012,28.2,socialist,in government,5.823529243469238,5.1764708,3.0588236,1.1764706,5.285714149475098,,5.866666793823242,,4.3333335,,6.705882549285889,,,5.800000190734863,5.833333492279053,4.117647171020508,3.588235378265381,7.352941036224365,7.647059,4.7647057,3.666666746139526,,4.066666603088379,,4.400000095367432,,6.133333206176758,,6.800000190734863,,7.125,,4.714285850524902,,6.3333335,,7,,7.3076925,,,,4.7333331,,3.2,,,,5.5625,,3.5999999,7.5,2.5384614,4.4375,redistribution,public services vs taxes,state intervention,1.1
rom,east,EU member state,2014,17,2702,,PC,2.8,3.2,2012,4.7,liberal,in government,5.352941036224365,3.8823528,3,1.375,4.909090995788574,,5.333333492279053,,3.5,,6.4375,,,4.777777671813965,4.833333492279053,5.529411792755127,center,7.9375,6.1176472,4.7058825,4.083333492279053,,4.666666507720947,,5.25,,6.384615421295166,,6.800000190734863,,6.857142925262451,,5.199999809265137,,6.7142859,,5.599999904632568,,7.3333335,,,,4.2727275,,3.7857144,,,,6.285714149475098,,4.5384617,7.7857141,3.4166667,3.2,state intervention,nationalism,redistribution,1.1
rom,east,EU member state,2014,17,2704,93530,PDL,15.3,12.6,2012,12.2,liberal,not in government,6.647058963775635,6.2352943,2.5294118,1,6,,6.470588207244873,,5.8000002,,6.75,,,6.266666889190674,5.111111164093018,6.647058963775635,7.176470756530762,5.588235378265381,7.647059,4.5882354,7,,7.533333301544189,,6.933333396911621,,5.066666603088379,,5.933333396911621,,5,,4.428571224212646,,5.7777777,,3.5,,5.8333335,,,,3.8666666,,2.5999999,,,,4.5,,7.1333332,5.1875,3.3571429,7.625,corruption,EU integration,public services vs taxes,1.1
rom,east,EU member state,2014,17,2705,93430,PNL,21.5,24.3,2012,15,liberal,.5,6.529411792755127,6.375,2.25,1,5.857142925262451,,6.470588207244873,,5.5333333,,6.705882549285889,,,6.199999809265137,5.199999809265137,6.647058963775635,6.647058963775635,5.352941036224365,7.5294118,4.4705882,6.266666889190674,,7.066666603088379,,6.733333110809326,,5,,6,,5,,4.142857074737549,,5.4444447,,3.625,,5.7692308,,,,4.1999998,,3.1333334,,,,4.5625,,6.8666668,4.9375,2.8571429,6.875,corruption,public services vs taxes,EU integration,1.1
rom,east,EU member state,2014,17,2706,93951,UDMR,5.1,4.4,2012,6.3,regionalist,.5,6.294117450714111,5.7058825,2.125,1.1176471,6,,6.357142925262451,,5.4615383,,6.5,,,6.153846263885498,4.833333492279053,6.117647171020508,6.125,5.6875,5.1764708,4.7647057,5.818181991577148,,6.272727489471436,,6.083333492279053,,5,,5.5,,5.461538314819336,,4.599999904632568,,2.125,,4.714285850524902,,5.1666665,,,,.93333334,,3.6666667,,,,.625,,6.0769229,4.3125,3.5,4.9375,ethnic minorities,multiculturalism,decentralization,1.1
rom,east,EU member state,2014,17,2709,,UNPR,2.1,2.4,2012,4.7,socialist,.5,5.588235378265381,4.125,2.1666667,1.2666667,4.900000095367432,,5,,3.8181818,,6.5,,,5.636363506317139,4.800000190734863,3.428571462631226,3.571428537368774,7.642857074737549,6.647059,4.5882354,3.666666746139526,,3.333333253860474,,4.230769157409668,,6.916666507720947,,7.307692527770996,,7.538461685180664,,5.599999904632568,,6.625,,6.846153736114502,,7.3333335,,,,4.9230771,,3.0769231,,,,6.071428775787354,,3.3076923,8.166667,2.4615386,4.1538463,redistribution,nationalism,public services vs taxes,1.1
rom,east,EU member state,2014,17,2710,93981,PP-DD,14,11.4,2012,3.7,no family,not in government,4.533333301544189,3.5294118,2.6363637,2.1666667,3.625,,3.799999952316284,,2.5555556,,5.92307710647583,,,neutral towards a common foreign and security policy,3.799999952316284,4.357142925262451,2.538461446762085,8.625,5.8235292,5.6875,4.75,,2.454545497894287,,3.454545497894287,,8,,7.785714149475098,,7.25,,7.166666507720947,,8.666667,,7.083333492279053,,5.6999998,,,,6.25,,6.625,,,,8.066666603088379,,1.9230769,8.4285717,8.666667,6.8461537,anti-elite rhetoric,nationalism,redistribution,1.1
rom,east,EU member state,2014,17,2711,,PMP,,,2012,6.2,christdem,not in government,6.5,6.1176472,1.6875,1,6.07692289352417,,6.333333492279053,,5.7692308,,6.599999904632568,,,6.153846263885498,5,6.470588207244873,7.058823585510254,5.058823585510254,7.2941175,4.2352943,7.066666603088379,,7.384615421295166,,7.214285850524902,,5.466666698455811,,5.599999904632568,,5.466666698455811,,4.599999904632568,,5.5555553,,3.642857074737549,,6.4545455,,,,3.7142856,,2.7857144,,,,4.857142925262451,,7.2666669,4.9230771,4.3846154,7.4666667,corruption,EU integration,public services vs taxes,1.1
rom,east,EU member state,2014,17,2712,,PLR,,,2012,,liberal,not in government,6.285714149475098,5,1.5384616,1,5.666666507720947,,5.909090995788574,,4.6999998,,6.692307472229004,,,6.099999904632568,5.333333492279053,6.666666507720947,6.599999904632568,center,7.2941175,4.0666666,6.090909004211426,,7.25,,6.545454502105713,,5.272727489471436,,5.44444465637207,,5,,4,,4.8000002,,3.769230842590332,,6.4444447,,,,4,,4.090909,,,,4.333333492279053,,6.8461537,4.818182,2.4166667,5.2307692,public services vs taxes,EU integration,tie: corruption and deregulation,1.1
slo,east,other,2002,14,2801,96711,HZDS,19.5,24.5,2002,,no family,not in government,5.5,6.4333334,4.1666665,,3.4,,neutral toward expanding EU powers on the internal market,4.14,,5.33,6,neutral towards a common policy on environment,5,4.2,,4.38,4.17,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
slo,east,other,2002,14,2802,96523,SDKU,15.1,18.70000076293945,2002,,christdem,in government,strongly in favor,10,.68888891,,5.22,,6,4.29,,4.29,6.56,5.2,6.18,5.22,,7.07,7.25,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
slo,east,other,2002,14,2803,96423,Smer,13.5,16.70000076293945,2002,,socialist,not in government,5.36,6.8999996,2.5,,4.13,,3.63,4.71,,5,6.11,4.2,5.33,4.6,,3.54,3.75,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
slo,east,other,2002,14,2804,96952,SMK,11.2,13.30000019073486,2002,,regionalist,in government,6.86,9.3000002,.64444447,,4.8,,5.71,4.29,,5.57,6.44,5.6,5.75,5.3,,6.79,5.67,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
slo,east,other,2002,14,2805,96521,KDH,8.300000000000001,10,2002,,cons,in government,5.5,8.333333,4.0888886,,3.5,,neutral toward expanding EU powers on the internal market,3.43,,4.43,5.88,4.6,4.67,3.9,,7.64,7.08,7.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
slo,east,other,2002,14,2806,96424,ANO,8,10,2002,,liberal,in government,6.57,8.7333326,1.0222222,,5.15,,5.63,4.4,,neutral toward agricultural policy,6.11,4.8,5.75,5,,6.71,7.5,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
slo,east,other,2002,14,2807,96222,KSS,6.3,7.300000190734863,2002,,rad left,not in government,3,3.5666664,1.9666667,,2,,1.86,3,,4.75,5.25,neutral towards a common policy on environment,strongly favors a common policy on political asylum,3,,.64,.67,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
slo,east,other,2002,14,2808,,PSNS,3.7,0,2002,,rad right,not in government,3.07,3.3333333,2.1333334,,2,,1.89,1.8,,neutral toward agricultural policy,4.67,3.67,2,2.33,,8.5,3.75,8.619999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
slo,east,other,2002,14,2809,96710,SNS,3.3,0,2002,,rad right,not in government,3.31,3.5999997,2.4777777,,2,,1.89,1.8,,neutral toward agricultural policy,4.25,3.67,2,2.86,,8.289999999999999,3.67,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
slo,east,other,2002,14,2810,,HZD,3.3,0,2002,,no family,not in government,5.54,5.6333337,2.3333333,,4.2,,neutral toward expanding EU powers on the internal market,neutral towards a common employment policy,,5,5.5,neutral towards a common policy on environment,3,4.25,,4.23,3.91,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
